id,trial,block,film_choose_index,film_index_1,film_index_2,r_or_w
21,16,2,5,4,5,1
21,17,2,8,1,8,1
21,18,2,7,1,7,1
21,19,2,5,1,5,1
21,20,2,6,1,6,1
21,21,2,8,4,8,1
21,22,2,3,2,3,1
21,23,2,8,2,8,1
21,24,2,5,5,6,0
21,25,2,8,6,8,1
21,26,2,2,1,2,1
21,27,2,8,3,8,1
21,28,2,8,5,8,1
21,1,3,8,4,8,1
21,2,3,3,3,4,0
21,3,3,2,1,2,1
21,4,3,3,3,6,0
21,5,3,5,1,5,1
21,6,3,8,1,8,1
21,7,3,8,5,8,1
21,8,3,5,2,5,1
21,9,3,8,7,8,1
21,10,3,8,6,8,1
21,11,3,7,6,7,1
21,12,3,8,2,8,1
21,13,3,8,3,8,1
21,14,3,6,2,6,1
21,15,3,3,2,3,1
21,16,3,7,5,7,1
21,17,3,3,3,7,0
21,18,3,3,3,5,0
21,19,3,4,1,4,1
21,20,3,3,1,3,1
21,21,3,7,4,7,1
21,22,3,5,4,5,1
21,23,3,6,1,6,1
21,24,3,7,1,7,1
21,25,3,7,2,7,1
21,26,3,2,2,4,0
21,27,3,5,5,6,0
21,28,3,6,4,6,1
21,1,4,7,1,7,1
21,2,4,8,3,8,1
21,3,4,5,1,5,1
21,4,4,6,4,6,1
21,5,4,3,3,5,0
21,6,4,3,3,6,0
21,7,4,4,1,4,1
21,8,4,7,6,7,1
21,9,4,8,1,8,1
21,10,4,6,1,6,1
21,11,4,6,2,6,1
21,12,4,2,1,2,1
21,13,4,5,2,5,1
21,14,4,2,2,4,0
21,15,4,5,5,6,0
21,16,4,7,4,7,1
21,17,4,7,2,7,1
21,18,4,7,5,7,1
21,19,4,3,2,3,1
21,20,4,8,2,8,1
21,21,4,8,7,8,1
21,22,4,3,3,4,0
21,23,4,3,1,3,1
21,24,4,5,4,5,1
21,25,4,8,4,8,1
21,26,4,8,5,8,1
21,27,4,8,6,8,1
21,28,4,3,3,7,0
21,1,5,8,1,8,1
21,2,5,6,1,6,1
21,3,5,7,5,7,1
21,4,5,6,4,6,1
21,5,5,2,1,2,1
21,6,5,7,2,7,1
21,7,5,8,6,8,1
21,8,5,8,2,8,1
21,9,5,8,4,8,1
21,10,5,2,2,6,0
21,11,5,3,1,3,1
21,12,5,5,1,5,1
21,13,5,7,4,7,1
21,14,5,3,3,5,0
21,15,5,2,2,4,0
21,16,5,7,6,7,1
21,17,5,3,3,4,0
21,18,5,8,5,8,1
21,19,5,5,4,5,1
21,20,5,5,5,6,0
21,21,5,3,2,3,1
21,22,5,4,1,4,1
21,23,5,3,3,6,0
21,24,5,8,3,8,1
21,25,5,7,1,7,1
21,26,5,5,2,5,1
21,27,5,3,3,7,0
21,28,5,8,7,8,1
21,1,6,5,2,5,1
21,2,6,8,7,8,1
21,3,6,4,1,4,1
21,4,6,3,3,4,0
21,5,6,3,3,5,0
21,6,6,7,5,7,1
21,7,6,5,5,6,0
21,8,6,5,1,5,1
21,9,6,6,1,6,1
21,10,6,5,4,5,1
21,11,6,7,6,7,1
21,12,6,3,3,6,0
21,13,6,7,4,7,1
21,14,6,8,6,8,1
21,15,6,8,5,8,1
21,16,6,6,4,6,1
21,17,6,8,3,8,1
21,18,6,3,2,3,1
21,19,6,2,2,4,0
21,20,6,2,2,6,0
21,21,6,3,3,7,0
21,22,6,2,1,2,1
21,23,6,8,4,8,1
21,24,6,8,1,8,1
21,25,6,3,1,3,1
21,26,6,8,2,8,1
21,27,6,7,2,7,1
21,28,6,7,1,7,1
21,1,7,5,4,5,1
21,2,7,6,2,6,1
21,3,7,3,3,5,0
21,4,7,4,1,4,1
21,5,7,6,4,6,1
21,6,7,8,1,8,1
21,7,7,7,4,7,1
21,8,7,3,3,6,0
21,9,7,5,5,6,0
21,10,7,8,6,8,1
21,11,7,8,2,8,1
21,12,7,2,2,5,0
21,13,7,8,5,8,1
21,14,7,2,2,4,0
21,15,7,3,3,7,0
21,16,7,3,1,3,1
21,17,7,8,7,8,1
21,18,7,3,3,4,0
21,19,7,8,4,8,1
21,20,7,8,3,8,1
21,21,7,7,1,7,1
21,22,7,7,6,7,1
21,23,7,7,5,7,1
21,24,7,3,2,3,1
21,25,7,6,1,6,1
21,26,7,2,1,2,1
21,27,7,7,2,7,1
21,28,7,5,1,5,1
21,1,8,3,3,5,0
21,2,8,7,2,7,1
21,3,8,8,6,8,1
21,4,8,5,1,5,1
21,5,8,7,6,7,1
21,6,8,8,5,8,1
21,7,8,8,4,8,1
21,8,8,5,5,6,0
21,9,8,8,7,8,1
21,10,8,2,2,4,0
21,11,8,5,4,5,1
21,12,8,5,2,5,1
21,13,8,6,1,6,1
21,14,8,2,1,2,1
21,15,8,3,1,3,1
21,16,8,3,3,6,0
21,17,8,3,3,4,0
21,18,8,8,1,8,1
21,19,8,4,1,4,1
21,20,8,6,4,6,1
21,21,8,3,2,3,1
21,22,8,6,2,6,1
21,23,8,7,4,7,1
21,24,8,8,3,8,1
21,25,8,7,1,7,1
21,26,8,7,5,7,1
21,27,8,8,2,8,1
21,28,8,3,3,7,0
21,1,9,3,3,6,0
21,2,9,2,2,5,0
21,3,9,7,6,7,1
21,4,9,6,4,6,1
21,5,9,3,3,5,0
21,6,9,5,4,5,1
21,7,9,5,5,6,0
21,8,9,8,7,8,1
21,9,9,3,1,3,1
21,10,9,6,1,6,1
21,11,9,7,2,7,1
21,12,9,8,5,8,1
21,13,9,8,6,8,1
21,14,9,8,1,8,1
21,15,9,2,2,4,0
21,16,9,7,1,7,1
21,17,9,5,1,5,1
21,18,9,3,3,4,0
21,19,9,2,2,6,0
21,20,9,7,4,7,1
21,21,9,2,1,2,1
21,22,9,7,5,7,1
21,23,9,8,2,8,1
21,24,9,4,1,4,1
21,25,9,8,4,8,1
21,26,9,3,2,3,1
21,27,9,3,3,7,0
21,28,9,8,3,8,1
21,1,10,2,1,2,1
21,2,10,8,5,8,1
21,3,10,7,6,7,1
21,4,10,4,1,4,1
21,5,10,3,3,4,0
21,6,10,7,1,7,1
21,7,10,3,3,7,0
21,8,10,3,2,3,1
21,9,10,5,5,6,0
21,10,10,8,3,8,1
21,11,10,8,6,8,1
21,12,10,7,5,7,1
21,13,10,8,7,8,1
21,14,10,5,1,5,1
21,15,10,8,4,8,1
21,16,10,6,2,6,1
21,17,10,7,4,7,1
21,18,10,6,4,6,1
21,19,10,6,1,6,1
21,20,10,3,1,3,1
21,21,10,3,3,5,0
21,22,10,5,2,5,1
21,23,10,8,1,8,1
21,24,10,3,3,6,0
21,25,10,7,2,7,1
21,26,10,8,2,8,1
21,27,10,2,2,4,0
21,28,10,5,4,5,1
22,1,1,8,7,8,1
22,2,1,7,1,7,1
22,3,1,3,2,3,1
22,4,1,5,3,5,1
22,5,1,6,4,6,1
22,6,1,8,4,8,1
22,7,1,4,4,5,0
22,8,1,8,3,8,1
22,9,1,6,3,6,1
22,10,1,6,2,6,1
22,11,1,7,3,7,1
22,12,1,5,2,5,1
22,13,1,6,1,6,1
22,14,1,4,2,4,1
22,15,1,7,2,7,1
22,16,1,8,2,8,1
22,17,1,8,1,8,1
22,18,1,5,1,5,1
22,19,1,7,5,7,1
22,20,1,6,6,7,0
22,21,1,1,1,3,0
22,22,1,4,3,4,1
22,23,1,8,5,8,1
22,24,1,8,6,8,1
22,25,1,1,1,2,0
22,26,1,7,4,7,1
22,27,1,4,1,4,1
22,28,1,6,5,6,1
22,1,2,5,4,5,1
22,2,2,6,6,7,0
22,3,2,2,2,4,0
22,4,2,8,1,8,1
22,5,2,7,2,7,1
22,6,2,1,1,2,0
22,7,2,8,2,8,1
22,8,2,4,3,4,1
22,9,2,1,1,3,0
22,10,2,7,3,7,1
22,11,2,3,2,3,1
22,12,2,5,3,5,1
22,13,2,8,4,8,1
22,14,2,6,2,6,1
22,15,2,6,4,6,1
22,16,2,5,2,5,1
22,17,2,6,1,6,1
22,18,2,6,5,6,1
22,19,2,7,4,7,1
22,20,2,8,3,8,1
22,21,2,8,6,8,1
22,22,2,1,1,7,0
22,23,2,8,7,8,1
22,24,2,5,5,7,0
22,25,2,6,3,6,1
22,26,2,1,1,4,0
22,27,2,8,5,8,1
22,28,2,5,1,5,1
22,1,3,6,3,6,1
22,2,3,6,6,7,0
22,3,3,6,4,6,1
22,4,3,8,6,8,1
22,5,3,6,2,6,1
22,6,3,7,3,7,1
22,7,3,8,1,8,1
22,8,3,8,2,8,1
22,9,3,3,2,3,1
22,10,3,5,2,5,1
22,11,3,8,5,8,1
22,12,3,4,3,4,1
22,13,3,5,5,7,0
22,14,3,5,4,5,1
22,15,3,5,3,5,1
22,16,3,1,1,7,0
22,17,3,5,1,5,1
22,18,3,7,2,7,1
22,19,3,8,7,8,1
22,20,3,1,1,2,0
22,21,3,6,1,6,1
22,22,3,3,1,3,1
22,23,3,1,1,4,0
22,24,3,8,3,8,1
22,25,3,7,4,7,1
22,26,3,4,2,4,1
22,27,3,8,4,8,1
22,28,3,6,5,6,1
22,1,4,8,5,8,1
22,2,4,5,3,5,1
22,3,4,1,1,2,0
22,4,4,7,6,7,1
22,5,4,5,5,7,0
22,6,4,6,5,6,1
22,7,4,1,1,7,0
22,8,4,3,2,3,1
22,9,4,5,2,5,1
22,10,4,6,2,6,1
22,11,4,4,3,4,1
22,12,4,8,1,8,1
22,13,4,1,1,3,0
22,14,4,8,2,8,1
22,15,4,1,1,5,0
22,16,4,4,2,4,1
22,17,4,8,3,8,1
22,18,4,1,1,4,0
22,19,4,5,4,5,1
22,20,4,7,3,7,1
22,21,4,6,3,6,1
22,22,4,7,2,7,1
22,23,4,8,7,8,1
22,24,4,8,4,8,1
22,25,4,8,6,8,1
22,26,4,6,4,6,1
22,27,4,7,4,7,1
22,28,4,6,1,6,1
22,1,5,5,4,5,1
22,2,5,8,7,8,1
22,3,5,7,3,7,1
22,4,5,4,3,4,1
22,5,5,6,3,6,1
22,6,5,6,1,6,1
22,7,5,1,1,2,0
22,8,5,5,1,5,1
22,9,5,6,6,7,0
22,10,5,8,6,8,1
22,11,5,5,2,5,1
22,12,5,8,2,8,1
22,13,5,6,5,6,1
22,14,5,1,1,4,0
22,15,5,5,3,5,1
22,16,5,8,1,8,1
22,17,5,8,4,8,1
22,18,5,3,2,3,1
22,19,5,5,5,7,0
22,20,5,4,2,4,1
22,21,5,1,1,7,0
22,22,5,6,2,6,1
22,23,5,6,4,6,1
22,24,5,8,5,8,1
22,25,5,7,2,7,1
22,26,5,7,4,7,1
22,27,5,1,1,3,0
22,28,5,8,3,8,1
22,1,6,4,3,4,1
22,2,6,6,1,6,1
22,3,6,1,1,7,0
22,4,6,5,5,7,0
22,5,6,1,1,5,0
22,6,6,8,6,8,1
22,7,6,7,2,7,1
22,8,6,8,4,8,1
22,9,6,1,1,2,0
22,10,6,8,3,8,1
22,11,6,3,2,3,1
22,12,6,8,2,8,1
22,13,6,8,5,8,1
22,14,6,7,3,7,1
22,15,6,8,1,8,1
22,16,6,5,4,5,1
22,17,6,5,2,5,1
22,18,6,6,3,6,1
22,19,6,6,6,7,0
22,20,6,1,1,3,0
22,21,6,8,7,8,1
22,22,6,6,5,6,1
22,23,6,4,2,4,1
22,24,6,7,4,7,1
22,25,6,1,1,4,0
22,26,6,6,2,6,1
22,27,6,5,3,5,1
22,28,6,6,4,6,1
22,1,7,6,2,6,1
22,2,7,5,3,5,1
22,3,7,2,2,4,0
22,4,7,7,3,7,1
22,5,7,8,6,8,1
22,6,7,6,5,6,1
22,7,7,8,7,8,1
22,8,7,5,4,5,1
22,9,7,7,4,7,1
22,10,7,8,4,8,1
22,11,7,7,2,7,1
22,12,7,6,6,7,0
22,13,7,3,3,4,0
22,14,7,5,2,5,1
22,15,7,8,2,8,1
22,16,7,1,1,7,0
22,17,7,5,1,5,1
22,18,7,1,1,3,0
22,19,7,8,3,8,1
22,20,7,6,1,6,1
22,21,7,5,5,7,0
22,22,7,6,3,6,1
22,23,7,8,1,8,1
22,24,7,8,5,8,1
22,25,7,2,2,3,0
22,26,7,1,1,2,0
22,27,7,6,4,6,1
22,28,7,1,1,4,0
22,1,8,4,2,4,1
22,2,8,8,5,8,1
22,3,8,5,4,5,1
22,4,8,7,4,7,1
22,5,8,7,3,7,1
22,6,8,6,3,6,1
22,7,8,1,1,2,0
22,8,8,8,2,8,1
22,9,8,6,2,6,1
22,10,8,6,5,6,1
22,11,8,8,4,8,1
22,12,8,6,1,6,1
22,13,8,1,1,3,0
22,14,8,4,3,4,1
22,15,8,5,1,5,1
22,16,8,3,2,3,1
22,17,8,6,6,7,0
22,18,8,1,1,4,0
22,19,8,7,2,7,1
22,20,8,8,3,8,1
22,21,8,5,2,5,1
22,22,8,8,1,8,1
22,23,8,6,4,6,1
22,24,8,5,5,7,0
22,25,8,8,6,8,1
22,26,8,8,7,8,1
22,27,8,1,1,7,0
22,28,8,5,3,5,1
22,1,9,1,1,7,0
22,2,9,8,1,8,1
22,3,9,4,2,4,1
22,4,9,4,3,4,1
22,5,9,6,3,6,1
22,6,9,8,4,8,1
22,7,9,8,6,8,1
22,8,9,8,3,8,1
22,9,9,1,1,3,0
22,10,9,6,5,6,1
22,11,9,6,6,7,0
22,12,9,5,2,5,1
22,13,9,6,2,6,1
22,14,9,8,2,8,1
22,15,9,1,1,2,0
22,16,9,3,2,3,1
22,17,9,6,4,6,1
22,18,9,1,1,4,0
22,19,9,7,2,7,1
22,20,9,6,1,6,1
22,21,9,7,4,7,1
22,22,9,8,7,8,1
22,23,9,5,5,7,0
22,24,9,8,5,8,1
22,25,9,7,3,7,1
22,26,9,5,3,5,1
22,27,9,5,1,5,1
22,28,9,5,4,5,1
22,1,10,6,2,6,1
22,2,10,6,6,7,0
22,3,10,5,2,5,1
22,4,10,8,6,8,1
22,5,10,6,1,6,1
22,6,10,6,5,6,1
22,7,10,8,7,8,1
22,8,10,7,3,7,1
22,9,10,6,4,6,1
22,10,10,7,2,7,1
22,11,10,8,5,8,1
22,12,10,5,3,5,1
22,13,10,3,2,3,1
22,14,10,5,4,5,1
22,15,10,4,2,4,1
22,16,10,8,1,8,1
22,17,10,1,1,3,0
22,18,10,8,4,8,1
22,19,10,7,4,7,1
22,20,10,8,2,8,1
22,21,10,5,5,7,0
22,22,10,1,1,7,0
22,23,10,5,1,5,1
22,24,10,1,1,2,0
22,25,10,4,3,4,1
22,26,10,1,1,4,0
22,27,10,8,3,8,1
22,28,10,6,3,6,1
23,1,1,4,2,4,1
23,2,1,3,1,3,1
23,3,1,3,3,4,0
23,4,1,7,6,7,1
23,5,1,4,1,4,1
23,6,1,3,2,3,1
23,7,1,7,5,7,1
23,8,1,6,4,6,1
23,9,1,8,6,8,1
23,10,1,5,3,5,1
23,11,1,8,7,8,1
23,12,1,2,1,2,1
23,13,1,6,5,6,1
23,14,1,2,2,5,0
23,15,1,7,3,7,1
23,16,1,8,5,8,1
23,17,1,8,3,8,1
23,18,1,2,2,6,0
23,19,1,8,2,8,1
23,20,1,6,3,6,1
23,21,1,5,1,5,1
23,22,1,7,4,7,1
23,23,1,8,1,8,1
23,24,1,7,1,7,1
23,25,1,6,1,6,1
23,26,1,8,4,8,1
23,27,1,5,4,5,1
23,28,1,7,2,7,1
23,1,2,7,7,8,0
23,2,2,6,6,8,0
23,3,2,6,5,6,1
23,4,2,3,1,3,1
23,5,2,6,4,6,1
23,6,2,5,2,5,1
23,7,2,8,4,8,1
23,8,2,5,4,5,1
23,9,2,7,4,7,1
23,10,2,8,5,8,1
23,11,2,7,3,7,1
23,12,2,8,2,8,1
23,13,2,5,5,7,0
23,14,2,7,1,7,1
23,15,2,1,1,5,0
23,16,2,8,1,8,1
23,17,2,3,2,3,1
23,18,2,7,2,7,1
23,19,2,5,3,5,1
23,20,2,4,3,4,1
23,21,2,1,1,2,0
23,22,2,6,3,6,1
23,23,2,7,6,7,1
23,24,2,2,2,4,0
23,25,2,6,1,6,1
23,26,2,6,2,6,1
23,27,2,8,3,8,1
23,28,2,4,1,4,1
23,1,3,7,2,7,1
23,2,3,1,1,2,0
23,3,3,5,4,5,1
23,4,3,8,1,8,1
23,5,3,6,5,6,1
23,6,3,3,1,3,1
23,7,3,6,6,7,0
23,8,3,7,1,7,1
23,9,3,8,6,8,1
23,10,3,7,3,7,1
23,11,3,4,3,4,1
23,12,3,8,4,8,1
23,13,3,5,3,5,1
23,14,3,5,2,5,1
23,15,3,6,1,6,1
23,16,3,6,2,6,1
23,17,3,8,7,8,1
23,18,3,5,1,5,1
23,19,3,4,1,4,1
23,20,3,6,4,6,1
23,21,3,8,5,8,1
23,22,3,6,3,6,1
23,23,3,8,2,8,1
23,24,3,4,2,4,1
23,25,3,3,2,3,1
23,26,3,5,5,7,0
23,27,3,7,4,7,1
23,28,3,8,3,8,1
23,1,4,5,3,5,1
23,2,4,5,5,7,0
23,3,4,3,1,3,1
23,4,4,4,1,4,1
23,5,4,8,3,8,1
23,6,4,5,4,5,1
23,7,4,1,1,2,0
23,8,4,3,2,3,1
23,9,4,6,5,6,1
23,10,4,8,5,8,1
23,11,4,7,4,7,1
23,12,4,5,2,5,1
23,13,4,8,1,8,1
23,14,4,6,1,6,1
23,15,4,4,2,4,1
23,16,4,7,1,7,1
23,17,4,7,3,7,1
23,18,4,8,4,8,1
23,19,4,6,2,6,1
23,20,4,8,7,8,1
23,21,4,5,1,5,1
23,22,4,6,4,6,1
23,23,4,4,3,4,1
23,24,4,7,2,7,1
23,25,4,6,3,6,1
23,26,4,8,6,8,1
23,27,4,6,6,7,0
23,28,4,8,2,8,1
23,1,5,4,1,4,1
23,2,5,5,4,5,1
23,3,5,8,7,8,1
23,4,5,8,4,8,1
23,5,5,5,1,5,1
23,6,5,6,5,6,1
23,7,5,4,3,4,1
23,8,5,7,3,7,1
23,9,5,3,1,3,1
23,10,5,8,3,8,1
23,11,5,5,2,5,1
23,12,5,3,2,3,1
23,13,5,6,1,6,1
23,14,5,8,6,8,1
23,15,5,1,1,2,0
23,16,5,8,1,8,1
23,17,5,5,3,5,1
23,18,5,4,2,4,1
23,19,5,6,4,6,1
23,20,5,8,2,8,1
23,21,5,6,3,6,1
23,22,5,8,5,8,1
23,23,5,7,2,7,1
23,24,5,6,6,7,0
23,25,5,6,2,6,1
23,26,5,7,1,7,1
23,27,5,5,5,7,0
23,28,5,7,4,7,1
23,1,6,6,2,6,1
23,2,6,6,4,6,1
23,3,6,1,1,2,0
23,4,6,3,2,3,1
23,5,6,7,2,7,1
23,6,6,6,1,6,1
23,7,6,5,4,5,1
23,8,6,7,4,7,1
23,9,6,8,4,8,1
23,10,6,6,6,7,0
23,11,6,5,1,5,1
23,12,6,4,1,4,1
23,13,6,5,5,7,0
23,14,6,7,1,7,1
23,15,6,8,3,8,1
23,16,6,8,2,8,1
23,17,6,5,2,5,1
23,18,6,8,6,8,1
23,19,6,7,3,7,1
23,20,6,4,3,4,1
23,21,6,6,3,6,1
23,22,6,8,7,8,1
23,23,6,5,3,5,1
23,24,6,4,2,4,1
23,25,6,6,5,6,1
23,26,6,8,5,8,1
23,27,6,3,1,3,1
23,28,6,8,1,8,1
23,1,7,5,1,5,1
23,2,7,4,1,4,1
23,3,7,8,2,8,1
23,4,7,5,3,5,1
23,5,7,8,5,8,1
23,6,7,6,2,6,1
23,7,7,5,4,5,1
23,8,7,3,2,3,1
23,9,7,7,2,7,1
23,10,7,6,6,7,0
23,11,7,8,3,8,1
23,12,7,8,1,8,1
23,13,7,7,4,7,1
23,14,7,6,4,6,1
23,15,7,6,1,6,1
23,16,7,7,1,7,1
23,17,7,5,5,7,0
23,18,7,7,3,7,1
23,19,7,6,3,6,1
23,20,7,4,2,4,1
23,21,7,8,7,8,1
23,22,7,3,1,3,1
23,23,7,8,4,8,1
23,24,7,4,3,4,1
23,25,7,5,2,5,1
23,26,7,8,6,8,1
23,27,7,6,5,6,1
23,28,7,1,1,2,0
23,1,8,8,7,8,1
23,2,8,8,1,8,1
23,3,8,8,5,8,1
23,4,8,5,2,5,1
23,5,8,7,4,7,1
23,6,8,4,2,4,1
23,7,8,1,1,2,0
23,8,8,6,4,6,1
23,9,8,7,1,7,1
23,10,8,6,2,6,1
23,11,8,8,4,8,1
23,12,8,4,3,4,1
23,13,8,7,3,7,1
23,14,8,3,1,3,1
23,15,8,6,1,6,1
23,16,8,6,6,7,0
23,17,8,5,4,5,1
23,18,8,4,1,4,1
23,19,8,8,2,8,1
23,20,8,5,1,5,1
23,21,8,6,3,6,1
23,22,8,5,3,5,1
23,23,8,6,5,6,1
23,24,8,8,6,8,1
23,25,8,7,2,7,1
23,26,8,3,2,3,1
23,27,8,8,3,8,1
23,28,8,5,5,7,0
23,1,9,4,2,4,1
23,2,9,5,1,5,1
23,3,9,3,2,3,1
23,4,9,6,6,7,0
23,5,9,8,3,8,1
23,6,9,7,1,7,1
23,7,9,4,1,4,1
23,8,9,4,3,4,1
23,9,9,7,4,7,1
23,10,9,7,2,7,1
23,11,9,5,3,5,1
23,12,9,7,3,7,1
23,13,9,6,3,6,1
23,14,9,6,4,6,1
23,15,9,1,1,2,0
23,16,9,8,2,8,1
23,17,9,5,4,5,1
23,18,9,8,6,8,1
23,19,9,8,4,8,1
23,20,9,6,5,6,1
23,21,9,3,1,3,1
23,22,9,8,7,8,1
23,23,9,8,1,8,1
23,24,9,8,5,8,1
23,25,9,5,5,7,0
23,26,9,6,2,6,1
23,27,9,6,1,6,1
23,28,9,5,2,5,1
23,1,10,6,6,7,0
23,2,10,8,4,8,1
23,3,10,4,1,4,1
23,4,10,5,2,5,1
23,5,10,6,3,6,1
23,6,10,8,7,8,1
23,7,10,5,5,7,0
23,8,10,7,3,7,1
23,9,10,6,1,6,1
23,10,10,8,2,8,1
23,11,10,5,1,5,1
23,12,10,7,2,7,1
23,13,10,7,1,7,1
23,14,10,6,2,6,1
23,15,10,6,4,6,1
23,16,10,8,3,8,1
23,17,10,4,2,4,1
23,18,10,8,5,8,1
23,19,10,3,1,3,1
23,20,10,4,3,4,1
23,21,10,6,5,6,1
23,22,10,8,1,8,1
23,23,10,7,4,7,1
23,24,10,1,1,2,0
23,25,10,5,4,5,1
23,26,10,3,2,3,1
23,27,10,8,6,8,1
23,28,10,5,3,5,1
24,1,1,4,3,4,1
24,2,1,8,7,8,1
24,3,1,7,2,7,1
24,4,1,3,1,3,1
24,5,1,2,1,2,1
24,6,1,8,2,8,1
24,7,1,6,5,6,1
24,8,1,4,1,4,1
24,9,1,8,6,8,1
24,10,1,8,5,8,1
24,11,1,5,3,5,1
24,12,1,4,4,6,0
24,13,1,5,2,5,1
24,14,1,8,1,8,1
24,15,1,7,4,7,1
24,16,1,7,1,7,1
24,17,1,7,5,7,1
24,18,1,2,2,6,0
24,19,1,3,2,3,1
24,20,1,7,6,7,1
24,21,1,6,1,6,1
24,22,1,3,3,6,0
24,23,1,7,3,7,1
24,24,1,8,3,8,1
24,25,1,8,4,8,1
24,26,1,5,1,5,1
24,27,1,5,4,5,1
24,28,1,4,2,4,1
24,1,2,2,2,4,0
24,2,2,1,1,4,0
24,3,2,3,3,4,0
24,4,2,7,5,7,1
24,5,2,5,2,5,1
24,6,2,5,5,6,0
24,7,2,3,3,6,0
24,8,2,5,3,5,1
24,9,2,7,4,7,1
24,10,2,7,1,7,1
24,11,2,8,2,8,1
24,12,2,4,4,6,0
24,13,2,8,3,8,1
24,14,2,8,6,8,1
24,15,2,3,2,3,1
24,16,2,5,4,5,1
24,17,2,6,1,6,1
24,18,2,7,3,7,1
24,19,2,3,1,3,1
24,20,2,8,7,8,1
24,21,2,2,2,6,0
24,22,2,8,4,8,1
24,23,2,8,1,8,1
24,24,2,7,6,7,1
24,25,2,2,1,2,1
24,26,2,8,5,8,1
24,27,2,5,1,5,1
24,28,2,7,2,7,1
24,1,3,4,4,6,0
24,2,3,8,7,8,1
24,3,3,5,1,5,1
24,4,3,8,2,8,1
24,5,3,3,1,3,1
24,6,3,2,1,2,1
24,7,3,4,2,4,1
24,8,3,8,5,8,1
24,9,3,5,5,6,0
24,10,3,8,3,8,1
24,11,3,5,4,5,1
24,12,3,7,2,7,1
24,13,3,3,3,5,0
24,14,3,7,5,7,1
24,15,3,3,3,6,0
24,16,3,8,1,8,1
24,17,3,7,6,7,1
24,18,3,1,1,6,0
24,19,3,7,1,7,1
24,20,3,7,3,7,1
24,21,3,4,1,4,1
24,22,3,5,2,5,1
24,23,3,4,3,4,1
24,24,3,8,6,8,1
24,25,3,8,4,8,1
24,26,3,2,2,6,0
24,27,3,3,2,3,1
24,28,3,7,4,7,1
24,1,4,8,3,8,1
24,2,4,8,7,8,1
24,3,4,5,1,5,1
24,4,4,2,2,6,0
24,5,4,7,6,7,1
24,6,4,3,2,3,1
24,7,4,5,4,5,1
24,8,4,7,5,7,1
24,9,4,7,3,7,1
24,10,4,2,1,2,1
24,11,4,5,2,5,1
24,12,4,8,5,8,1
24,13,4,4,2,4,1
24,14,4,4,3,4,1
24,15,4,4,4,6,0
24,16,4,8,1,8,1
24,17,4,8,4,8,1
24,18,4,1,1,6,0
24,19,4,4,4,7,0
24,20,4,4,1,4,1
24,21,4,3,3,6,0
24,22,4,8,2,8,1
24,23,4,5,3,5,1
24,24,4,3,1,3,1
24,25,4,5,5,6,0
24,26,4,7,2,7,1
24,27,4,8,6,8,1
24,28,4,7,1,7,1
24,1,5,5,1,5,1
24,2,5,3,3,6,0
24,3,5,2,2,6,0
24,4,5,5,3,5,1
24,5,5,7,4,7,1
24,6,5,1,1,6,0
24,7,5,2,1,2,1
24,8,5,8,5,8,1
24,9,5,8,1,8,1
24,10,5,4,4,6,0
24,11,5,8,3,8,1
24,12,5,5,4,5,1
24,13,5,5,5,6,0
24,14,5,7,1,7,1
24,15,5,4,3,4,1
24,16,5,4,2,4,1
24,17,5,3,2,3,1
24,18,5,7,3,7,1
24,19,5,8,7,8,1
24,20,5,8,4,8,1
24,21,5,8,6,8,1
24,22,5,3,1,3,1
24,23,5,7,6,7,1
24,24,5,7,5,7,1
24,25,5,8,2,8,1
24,26,5,4,1,4,1
24,27,5,5,2,5,1
24,28,5,7,2,7,1
24,1,6,2,1,2,1
24,2,6,4,1,4,1
24,3,6,1,1,6,0
24,4,6,4,4,7,0
24,5,6,7,3,7,1
24,6,6,8,6,8,1
24,7,6,5,5,6,0
24,8,6,5,3,5,1
24,9,6,4,3,4,1
24,10,6,5,1,5,1
24,11,6,8,2,8,1
24,12,6,7,7,8,0
24,13,6,8,1,8,1
24,14,6,6,6,7,0
24,15,6,3,2,3,1
24,16,6,7,2,7,1
24,17,6,8,3,8,1
24,18,6,4,2,4,1
24,19,6,3,3,6,0
24,20,6,2,2,6,0
24,21,6,7,1,7,1
24,22,6,7,5,7,1
24,23,6,5,2,5,1
24,24,6,8,4,8,1
24,25,6,8,5,8,1
24,26,6,6,4,6,1
24,27,6,3,1,3,1
24,28,6,4,4,5,0
24,1,7,4,2,4,1
24,2,7,7,1,7,1
24,3,7,4,1,4,1
24,4,7,8,6,8,1
24,5,7,3,1,3,1
24,6,7,8,4,8,1
24,7,7,7,4,7,1
24,8,7,5,1,5,1
24,9,7,5,4,5,1
24,10,7,2,1,2,1
24,11,7,7,3,7,1
24,12,7,8,7,8,1
24,13,7,3,3,6,0
24,14,7,4,4,6,0
24,15,7,6,1,6,1
24,16,7,7,6,7,1
24,17,7,4,3,4,1
24,18,7,8,1,8,1
24,19,7,2,2,6,0
24,20,7,5,5,6,0
24,21,7,5,3,5,1
24,22,7,7,2,7,1
24,23,7,5,2,5,1
24,24,7,8,2,8,1
24,25,7,8,5,8,1
24,26,7,7,5,7,1
24,27,7,8,3,8,1
24,28,7,3,2,3,1
24,1,8,8,1,8,1
24,2,8,5,4,5,1
24,3,8,8,4,8,1
24,4,8,4,1,4,1
